"plant_ID","binomial_acc_name","author_acc_name","is_hybrid","AnimalFood","EnvironmentalUses","Fuels","GeneSources","HumanFood","InvertebrateFood","Materials","Medicines","Poisons","SocialUses","Totals"
24686,"Passiflora ligularis","Juss.",FALSE,0,1,0,1,1,1,0,1,0,0,5
24687,"Passiflora lutea","L.",FALSE,0,1,0,0,0,0,0,0,0,0,1
24688,"Passiflora macrophylla","Mast.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24689,"Passiflora maliformis","L.",FALSE,0,0,0,0,1,0,1,0,0,0,2
24690,"Passiflora manicata","(Juss.) Pers.",FALSE,0,1,0,0,0,0,0,1,0,0,2
24691,"Passiflora mexicana","Juss.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24692,"Passiflora miniata","Vanderpl.",FALSE,0,1,0,0,0,0,0,0,0,0,1
24693,"Passiflora misera","Kunth",FALSE,0,0,0,0,0,0,0,1,0,0,1
24694,"Passiflora mixta","L.f.",FALSE,0,1,0,1,1,0,0,1,0,0,4
24695,"Passiflora mollissima","(Kunth) L.H.Bailey",FALSE,0,1,0,1,1,1,0,1,0,0,5
24696,"Passiflora mooreana","Hook.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24697,"Passiflora morifolia","Mast.",FALSE,0,1,0,0,1,0,0,0,0,0,2
24698,"Passiflora nitida","Kunth",FALSE,0,0,0,0,1,0,0,0,0,0,1
24699,"Passiflora ornithoura","Mast.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24700,"Passiflora palmatisecta","Mast.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24701,"Passiflora pinnatistipula","Cav.",FALSE,0,0,0,0,1,0,0,0,0,0,1
24702,"Passiflora platyloba","Killip",FALSE,0,0,0,0,0,0,0,1,0,0,1
24703,"Passiflora quadrangularis","L.",FALSE,0,1,0,1,1,0,0,1,1,0,5
24704,"Passiflora rubra","L.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24705,"Passiflora seemannii","Griseb.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24706,"Passiflora stipulata","Aubl.",FALSE,0,0,0,1,1,0,0,0,0,0,2
24707,"Passiflora suberosa","L.",FALSE,0,1,0,0,0,0,0,1,0,0,2
24708,"Passiflora subpeltata","Ortega",FALSE,0,1,0,0,0,0,0,1,1,0,3
24709,"Passiflora tarminiana","Coppens & V.E.Barney",FALSE,0,0,0,0,1,0,0,0,0,0,1
24710,"Passiflora tenuifila","Killip",FALSE,0,0,0,0,0,0,0,1,0,0,1
24711,"Passiflora trifasciata","Lem.",FALSE,0,1,0,0,0,0,0,0,0,0,1
24712,"Passiflora tripartita","(Juss.) Poir.",FALSE,0,0,0,1,0,0,0,0,0,0,1
24713,"Passiflora umbilicata","(Griseb.) Harms",FALSE,0,0,0,0,0,0,0,1,0,0,1
24714,"Passiflora vespertilio","L.",FALSE,0,1,0,0,0,0,0,1,0,0,2
24715,"Passiflora vitifolia","Kunth",FALSE,0,1,0,0,0,0,0,1,0,0,2
24716,"Passiflora watsoniana","Mast.",FALSE,0,1,0,0,0,0,0,0,0,0,1
24717,"Passovia pedunculata","(Jacq.) Kuijt",FALSE,0,0,0,0,0,0,1,1,0,0,2
24718,"Passovia pyrifolia","(Kunth) Tiegh.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24719,"Pastinaca clausii","(Ledeb.) Calest.",FALSE,0,0,0,1,0,0,0,0,0,0,1
24720,"Pastinaca hirsuta","Pancic",FALSE,0,0,0,1,0,0,0,0,0,0,1
24721,"Pastinaca lucida","L.",FALSE,0,0,0,1,0,0,0,0,0,0,1
24722,"Pastinaca sativa","L.",FALSE,0,0,0,1,1,0,1,1,1,0,5
24723,"Pastinaca yildizii","Dirmenci",FALSE,0,0,0,1,0,0,0,0,0,0,1
24724,"Patrinia intermedia","(Hornem.) Roem. & Schult.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24725,"Patrinia scabiosifolia","Link",FALSE,0,0,0,0,0,0,0,1,0,0,1
24726,"Patrinia villosa","(Thunb.) Dufr.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24727,"Paullinia alata","(Ruiz & Pav.) G.Don",FALSE,0,0,0,0,0,0,0,0,1,0,1
24728,"Paullinia anodonta","Radlk.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24729,"Paullinia barbadensis","Jacq.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24730,"Paullinia costata","Schltdl. & Cham.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24731,"Paullinia cupana","Kunth",FALSE,0,0,0,0,1,0,1,1,0,1,4
24732,"Paullinia elegans","Cambess.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24733,"Paullinia fuscescens","Kunth",FALSE,0,0,0,0,0,0,0,1,0,0,1
24734,"Paullinia leiocarpa","Griseb.",FALSE,0,0,0,0,0,0,1,0,1,0,2
24735,"Paullinia pinnata","L.",FALSE,0,0,0,1,1,0,1,1,1,0,5
24736,"Paullinia pterophylla","Triana & Planch.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24737,"Paullinia sphaerocarpa","Rich. ex Juss.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24738,"Paullinia spicata","Benth.",FALSE,0,0,0,0,0,0,0,0,1,0,1
24739,"Paullinia tomentosa","Jacq.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24740,"Paullinia yoco","R.E.Schult. & Killip",FALSE,0,0,0,0,1,0,0,1,0,0,2
24741,"Paulownia fortunei","(Seem.) Hemsl.",FALSE,0,1,0,0,0,0,0,0,0,0,1
24742,"Paulownia kawakamii","T.It<f4>",FALSE,0,0,0,0,0,0,1,0,0,0,1
24743,"Paulownia tomentosa","(Thunb.) Steud.",FALSE,0,1,0,0,0,0,1,1,0,0,3
24744,"Pauridiantha afzelii","(Hiern) Bremek.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24745,"Pauridiantha callicarpoides","(Hiern) Bremek.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24746,"Pauridiantha canthiiflora","Hook.f.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24747,"Pauridiantha cauliflora","(R.D.Good) Smedmark & B.Bremer",FALSE,0,0,0,0,0,0,0,1,0,0,1
24748,"Pauridiantha dewevrei","(De Wild. & T.Durand) Bremek.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24749,"Pauridiantha hirtella","(Benth.) Bremek.",FALSE,0,0,0,0,0,0,1,1,0,0,2
24750,"Pauridiantha paucinervis","(Hiern) Bremek.",FALSE,0,0,0,0,0,1,1,1,0,0,3
24751,"Pauridiantha pyramidata","(K.Krause) Bremek.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24752,"Pauridiantha rubens","(Benth.) Bremek.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24753,"Pauridiantha stipulosa","(Hutch. & Dalziel) Hepper",FALSE,0,0,0,0,0,0,1,0,0,0,1
24754,"Pauridiantha viridiflora","(Schweinf. ex Hiern) Hepper",FALSE,0,0,0,0,0,0,0,1,0,0,1
24755,"Pausandra morisiana","(Casar.) Radlk.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24756,"Pavetta abyssinica","Fresen.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24757,"Pavetta barbertonensis","Bremek.",FALSE,0,0,0,0,0,0,0,1,0,1,2
24758,"Pavetta brachycalyx","Hiern",FALSE,0,0,0,0,0,0,1,0,0,1,2
24759,"Pavetta capensis","(Houtt.) Bremek.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24760,"Pavetta cinereifolia","Berhaut",FALSE,0,0,0,0,0,0,0,1,0,0,1
24761,"Pavetta cooperi","Harv. & Sond.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24762,"Pavetta corymbosa","(DC.) F.N.Williams",FALSE,0,0,0,0,0,0,1,1,0,0,2
24763,"Pavetta crassicaulis","Bremek.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24764,"Pavetta crassipes","K.Schum.",FALSE,0,0,0,0,1,0,1,1,1,0,4
24765,"Pavetta dolichosepala","Hiern",FALSE,0,0,0,0,0,0,0,1,0,0,1
24766,"Pavetta edentula","Sond.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24767,"Pavetta gardeniifolia","Hochst. ex A.Rich.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24768,"Pavetta gracilifolia","Bremek.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24769,"Pavetta harborii","S.Moore",FALSE,0,0,0,0,0,0,0,1,1,0,2
24770,"Pavetta hispida","Hiern",FALSE,0,0,0,0,0,0,1,1,0,0,2
24771,"Pavetta indica","L.",FALSE,0,1,0,0,1,0,1,1,0,0,4
24772,"Pavetta lanceolata","Eckl.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24773,"Pavetta mollissima","Hutch. & Dalziel",FALSE,0,0,0,0,0,0,1,1,0,0,2
24774,"Pavetta multiflora","(Koord. & Valeton) Bremek.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24775,"Pavetta oblongifolia","(Hiern) Bremek.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24776,"Pavetta oliveriana","Hiern",FALSE,0,0,0,0,0,0,1,0,0,0,1
24777,"Pavetta opulina","(G.Forst.) DC.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24778,"Pavetta owariensis","P.Beauv.",FALSE,0,0,0,0,0,0,1,1,0,1,3
24779,"Pavetta revoluta","Hochst.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24780,"Pavetta schumanniana","F.Hoffm. ex K.Schum.",FALSE,0,0,0,0,0,0,0,1,1,0,2
24781,"Pavetta subcana","Hiern",FALSE,1,0,0,0,0,0,1,1,1,0,4
24782,"Pavetta teitana","K.Schum.",FALSE,1,0,0,0,0,0,0,0,0,0,1
24783,"Pavetta ternifolia","Hiern",FALSE,0,0,0,0,0,0,0,1,0,0,1
24784,"Pavetta tomentosa","Roxb. ex Sm.",FALSE,0,1,0,0,0,0,0,1,0,0,2
24785,"Pavetta zeyheri","Sond.",FALSE,1,0,0,0,1,0,0,0,0,1,3
24786,"Pavonia argentina","G<fc>rke",FALSE,0,0,0,0,0,0,0,1,0,0,1
24787,"Pavonia burchellii","(DC.) R.A.Dyer",FALSE,0,0,0,0,1,0,0,1,0,1,3
24788,"Pavonia cancellata","(L.) Cav.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24789,"Pavonia clathrata","Mast.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24790,"Pavonia cymbalaria","A.St.-Hil. & Naudin",FALSE,0,0,0,0,0,0,0,1,0,0,1
24791,"Pavonia fruticosa","(Mill.) Fawc. & Rendle",FALSE,0,0,0,0,0,0,1,1,0,0,2
24792,"Pavonia hastata","Cav.",FALSE,0,1,0,0,0,0,0,0,0,0,1
24793,"Pavonia kotschyi","Hochst. ex Webb",FALSE,1,0,0,0,0,0,0,0,0,0,1
24794,"Pavonia lasiopetala","Scheele",FALSE,1,1,0,0,0,0,0,0,0,0,2
24795,"Pavonia leptocalyx","(Sond.) Ulbr.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24796,"Pavonia multiflora","A.St.-Hil.",FALSE,0,1,0,0,0,0,0,0,0,0,1
24797,"Pavonia procumbens","(Wight & Arn.) Walp.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24798,"Pavonia propinqua","Garcke",FALSE,0,0,0,0,0,0,0,1,0,0,1
24799,"Pavonia schiedeana","Steud.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24800,"Pavonia schimperiana","Hochst. ex A.Rich.",FALSE,1,0,0,0,1,0,1,1,0,0,4
24801,"Pavonia senegalensis","(Cav.) Leistner",FALSE,0,1,0,0,0,0,1,1,0,0,3
24802,"Pavonia sepium","A.St.-Hil.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24803,"Pavonia spinifex","(L.) Cav.",FALSE,0,1,0,0,0,0,0,0,0,0,1
24804,"Pavonia urens","Cav.",FALSE,1,1,1,0,1,0,1,1,0,0,6
24805,"Paxistima myrsinites","(Pursh) Raf.",FALSE,0,1,0,0,0,0,0,1,0,0,2
24806,"Payena acuminata","(Blume) Pierre",FALSE,0,0,0,0,1,0,1,0,0,0,2
24807,"Payena dantung","H.J.Lam",FALSE,0,0,0,0,0,0,1,0,0,0,1
24808,"Payena dasyphylla","(Miq.) Pierre",FALSE,0,0,0,0,0,0,1,0,0,0,1
24809,"Payena leerii","(Teijsm. & Binn.) Kurz",FALSE,0,1,0,0,1,0,1,1,1,0,5
24810,"Payena lucida","A.DC.",FALSE,0,0,0,0,1,1,1,1,0,0,4
24811,"Payena maingayi","C.B.Clarke",FALSE,0,0,0,0,1,0,1,1,0,0,3
24812,"Payena obscura","Burck",FALSE,0,0,0,0,0,0,1,0,0,0,1
24813,"Paypayrola guianensis","Aubl.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24814,"Paysonia grandiflora","(Hook.) O'Kane & Al-Shehbaz",FALSE,0,1,0,0,0,0,0,0,0,0,1
24815,"Pechuel-loeschea leubnitziae","Pechuel-(Kuntze) O.Hoffm.",FALSE,1,1,0,0,1,0,1,1,1,1,7
24816,"Pecteilis susannae","(L.) Raf.",FALSE,0,1,0,0,0,0,0,1,0,0,2
24817,"Pectis angustifolia","Torr.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24818,"Pectis brevipedunculata","Sch.Bip.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24819,"Pectis elongata","Kunth",FALSE,0,0,0,0,0,0,1,1,0,0,2
24820,"Pectis linearis","La Llave",FALSE,0,0,0,0,0,0,0,1,0,0,1
24821,"Pectis linifolia","L.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24822,"Pectis odorata","Griseb.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24823,"Pectis oligocephala","Sch.Bip.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24824,"Pectis papposa","Harv. & Gray",FALSE,0,0,0,0,1,0,1,1,0,0,3
24825,"Pectis sessiliflora","Sch.Bip.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24826,"Pectocarya heterocarpa","(I.M.Johnst.) I.M.Johnst.",FALSE,1,0,0,0,0,0,0,0,0,0,1
24827,"Pectocarya platycarpa","(Munz & I.M.Johnst.) Munz & I.M.Johnst.",FALSE,1,0,0,0,0,0,0,0,0,0,1
24828,"Pectocarya recurvata","I.M.Johnst.",FALSE,1,0,0,0,0,0,0,0,0,0,1
24829,"Pectocarya setosa","A.Gray",FALSE,1,0,0,0,0,0,0,0,0,0,1
24830,"Pedalium murex","L.",FALSE,0,1,0,0,1,0,1,1,0,0,4
24831,"Peddiea africana","Harv.",FALSE,0,0,0,0,0,0,1,1,0,0,2
24832,"Peddiea fischeri","Engl.",FALSE,0,1,1,0,1,0,1,0,1,1,6
24833,"Pedersenia argentata","(Mart.) Holub",FALSE,0,0,0,0,0,0,0,1,0,0,1
24834,"Pedicularis attollens","A.Gray",FALSE,0,0,0,0,0,0,0,1,0,0,1
24835,"Pedicularis bracteosa","Benth.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24836,"Pedicularis canadensis","L.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24837,"Pedicularis centranthera","A.Gray",FALSE,0,0,0,0,0,0,0,1,0,0,1
24838,"Pedicularis cheilanthifolia","Schrenk",FALSE,0,0,0,0,0,0,0,1,0,0,1
24839,"Pedicularis densiflora","Benth.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24840,"Pedicularis groenlandica","Retz.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24841,"Pedicularis longiflora","Rudolph",FALSE,0,0,0,0,0,0,0,1,0,0,1
24842,"Pedicularis megalantha","D.Don",FALSE,0,0,0,0,0,0,0,1,0,0,1
24843,"Pedicularis palustris","L.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24844,"Pedicularis pectinata","Wall. ex Benth.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24845,"Pedicularis porrecta","Wall. ex Benth.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24846,"Pedicularis racemosa","Benth.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24847,"Pedicularis siphonantha","D.Don",FALSE,0,0,0,0,0,0,0,1,0,0,1
24848,"Pedicularis sylvatica","L.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24849,"Pediocactus simpsonii","(Engelm.) Britton & Rose",FALSE,0,1,0,0,0,0,0,0,0,0,1
24850,"Pediomelum mephiticum","(S.Watson) Rydb.",FALSE,0,1,0,0,1,0,1,0,0,0,3
24851,"Pediomelum pentaphyllum","(L.) Rydb.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24852,"Peganum harmala","L.",FALSE,0,0,0,0,1,0,1,1,1,1,5
24853,"Pegia nitida","Colebr.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24854,"Pegolettia oxyodonta","DC.",FALSE,0,1,0,0,0,0,0,0,0,0,1
24855,"Pegolettia senegalensis","Cass.",FALSE,1,0,0,0,0,0,0,0,0,0,1
24856,"Peixotoa glabra","A.Juss.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24857,"Pelargonium abrotanifolium","(L.f.) Jacq.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24858,"Pelargonium acetosum","(L.) L'H<e9>r.",FALSE,0,1,0,0,1,0,0,1,0,0,3
24859,"Pelargonium alchemilloides","(L.) L'H<e9>r.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24860,"Pelargonium antidysentericum","Kostel.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24861,"Pelargonium aridum","R.A.Dyer",FALSE,0,0,0,0,0,0,0,1,0,0,1
24862,"Pelargonium betulinum","(L.) L'H<e9>r.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24863,"Pelargonium bowkeri","Harv.",FALSE,0,1,0,0,1,0,0,1,0,0,3
24864,"Pelargonium capitatum","(L.) L'H<e9>r.",FALSE,0,1,0,1,0,0,1,1,0,0,4
24865,"Pelargonium citronellum","J.J.A.Walt",FALSE,0,0,0,0,0,0,0,1,0,0,1
24866,"Pelargonium cordifolium","(Cav.) Curtis",FALSE,0,0,0,0,0,0,0,1,0,0,1
24867,"Pelargonium crispum","(P.J.Bergius) L'H<e9>r.",FALSE,0,1,0,0,1,0,0,0,0,0,2
24868,"Pelargonium denticulatum","Jacq.",FALSE,0,1,0,0,0,0,0,1,0,0,2
24869,"Pelargonium fulgidum","(L.) L'H<e9>r.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24870,"Pelargonium graveolens","L'H<e9>r.",FALSE,0,1,0,0,1,0,1,1,0,0,4
24871,"Pelargonium griseum","R.Knuth",FALSE,0,0,0,0,0,0,0,1,0,0,1
24872,"Pelargonium grossularioides","(L.) L'H<e9>r.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24873,"Pelargonium hirtum","(Burm.f.) Jacq.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24874,"Pelargonium hispidum","(L.f.) Willd.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24875,"Pelargonium inquinans","(L.) L'H<e9>r.",FALSE,0,0,0,1,0,0,0,1,0,0,2
24876,"Pelargonium lobatum","(Burm.f.) L'H<e9>r.",FALSE,0,1,0,0,1,0,0,0,0,0,2
24877,"Pelargonium luridum","(Andrews) Sweet",FALSE,0,0,0,0,1,0,0,1,0,0,2
24878,"Pelargonium minimum","(Cav.) Willd.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24879,"Pelargonium odoratissimum","(L.) L'H<e9>r.",FALSE,0,1,0,0,0,0,1,1,0,0,3
24880,"Pelargonium panduriforme","Eckl. & Zeyh.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24881,"Pelargonium papilionaceum","(L.) L'H<e9>r.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24882,"Pelargonium peltatum","(L.) L'H<e9>r.",FALSE,0,1,0,1,1,0,1,1,0,0,5
24883,"Pelargonium pulverulentum","Sweet",FALSE,0,0,0,0,0,0,0,1,0,0,1
24884,"Pelargonium quercifolium","(L.f.) L'H<e9>r.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24885,"Pelargonium radens","H.E.Moore",FALSE,0,1,0,1,0,0,0,1,0,0,3
24886,"Pelargonium ramosissimum","(Cav.) Willd.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24887,"Pelargonium rapaceum","(L.) L'H<e9>r.",FALSE,0,1,0,0,1,0,0,1,0,0,3
24888,"Pelargonium reniforme","(Andrews) Curtis",FALSE,0,0,0,0,0,0,0,1,0,0,1
24889,"Pelargonium sidoides","DC.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24890,"Pelargonium spinosum","Willd.",FALSE,0,1,0,0,0,0,0,0,0,0,1
24891,"Pelargonium tetragonum","(L.f.) L'H<e9>r.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24892,"Pelargonium tomentosum","Jacq.",FALSE,0,0,0,0,0,0,1,1,0,0,2
24893,"Pelargonium transvaalense","R.Knuth",FALSE,0,1,0,0,0,0,0,1,0,0,2
24894,"Pelargonium triste","(L.) L'H<e9>r.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24895,"Pelargonium vitifolium","(L.) L'H<e9>r.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24896,"Pelargonium zonale","(L.) L'H<e9>r.",FALSE,0,1,0,1,0,0,0,1,0,0,3
24897,"Pelatantheria insectifera","(Rchb.f.) Ridl.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24898,"Peliosanthes teta","Andrews",FALSE,0,0,0,0,0,0,0,1,0,0,1
24899,"Peliostomum calycinum","N.E.Br.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24900,"Peliostomum leucorrhizum","E.Mey. ex Benth.",FALSE,1,0,0,0,0,0,1,0,0,1,3
24901,"Pellacalyx axillaris","Korth.",FALSE,0,0,0,0,0,0,1,1,0,0,2
24902,"Pellacalyx saccardianus","Scort.",FALSE,0,0,1,0,0,0,1,0,0,0,2
24903,"Pellionia radicans","(Siebold & Zucc.) Wedd.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24904,"Peltandra sagittifolia","(Michx.) Morong",FALSE,0,1,0,0,0,0,0,0,0,0,1
24905,"Peltandra virginica","(L.) Schott",FALSE,0,1,0,0,0,0,0,1,0,0,2
24906,"Peltogyne floribunda","(Kunth) Pittier",FALSE,0,0,0,0,0,0,1,0,0,0,1
24907,"Peltogyne maranhensis","Ducke",FALSE,0,0,0,0,0,0,1,0,0,0,1
24908,"Peltogyne paniculata","Benth.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24909,"Peltogyne pauciflora","Benth.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24910,"Peltogyne purpurea","Pittier",FALSE,0,0,0,0,0,0,1,0,0,0,1
24911,"Peltogyne venosa","(Vahl) Benth.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24912,"Peltophorum africanum","Sond.",FALSE,1,1,1,0,1,1,1,1,1,1,9
24913,"Peltophorum dubium","(Spreng.) Taub.",FALSE,0,0,0,0,0,0,1,1,0,0,2
24914,"Peltophorum grande","Prain",FALSE,0,0,0,0,0,0,1,0,0,0,1
24915,"Peltophorum pterocarpum","(DC.) K.Heyne",FALSE,1,1,1,0,1,0,1,1,0,1,7
24916,"Pemphis acidula","J.R.Forst. & G.Forst.",FALSE,0,1,1,1,1,0,1,1,0,0,6
24917,"Penaea mucronata","L.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24918,"Penianthus longifolius","Miers",FALSE,0,0,0,0,1,0,1,1,1,0,4
24919,"Penianthus zenkeri","(Engl.) Diels",FALSE,0,0,0,0,0,0,1,1,0,0,2
24920,"Peniocereus greggii","(Engelm.) Britton & Rose",FALSE,0,0,0,0,0,0,0,1,0,0,1
24921,"Peniocereus marianus","(Gentry) S<e1>nchez-Mej.",FALSE,0,0,0,0,1,0,0,0,0,0,1
24922,"Peniocereus striatus","(Brandegee) Buxb.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24923,"Peniocereus viperinus","(F.A.C.Weber) Kreuz.",FALSE,0,0,0,0,1,0,0,0,0,0,1
24924,"Pennellia micrantha","(A.Gray) Nieuwl.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24925,"Penstemon acuminatus","Lindl.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24926,"Penstemon ambiguus","Torr.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24927,"Penstemon angustifolius","Nutt. ex Pursh",FALSE,0,1,0,0,0,0,0,0,0,0,1
24928,"Penstemon barbatus","(Cav.) Roth",FALSE,0,1,0,0,0,0,0,1,0,0,2
24929,"Penstemon campanulatus","(Cav.) Willd.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24930,"Penstemon centranthifolius","(Benth.) Benth.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24931,"Penstemon cobaea","Nutt.",FALSE,0,0,0,1,0,0,0,0,0,0,1
24932,"Penstemon crandallii","A.Nelson",FALSE,0,0,0,0,0,0,0,1,0,0,1
24933,"Penstemon davidsonii","Greene",FALSE,0,1,0,0,0,0,0,0,0,0,1
24934,"Penstemon eatonii","A.Gray",FALSE,0,0,0,0,0,0,0,1,0,0,1
24935,"Penstemon fendleri","Torr. & A.Gray",FALSE,0,0,0,0,0,0,0,1,0,0,1
24936,"Penstemon fruticosus","(Pursh) Greene",FALSE,0,1,0,0,0,0,0,1,0,0,2
24937,"Penstemon gentianoides","(Kunth) Poir.",FALSE,0,0,0,0,0,0,1,1,0,0,2
24938,"Penstemon gracilis","Nutt.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24939,"Penstemon hartwegii","Benth.",FALSE,0,1,0,1,0,0,0,0,0,0,2
24940,"Penstemon hirsutus","(L.) Willd.",FALSE,0,1,0,0,0,0,0,0,0,0,1
24941,"Penstemon jamesii","Benth.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24942,"Penstemon laevigatus","Aiton",FALSE,0,0,0,0,0,0,0,1,0,0,1
24943,"Penstemon linarioides","A.Gray",FALSE,0,0,0,0,0,0,0,1,0,0,1
24944,"Penstemon nitidus","Benth.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24945,"Penstemon pachyphyllus","A.Rydb.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24946,"Penstemon palmeri","A.Gray",FALSE,0,0,0,0,0,0,0,1,0,0,1
24947,"Penstemon rostriflorus","Kellogg",FALSE,0,0,0,0,0,0,0,1,0,0,1
24948,"Penstemon secundiflorus","Benth.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24949,"Penstemon utahensis","Eastw.",FALSE,0,0,0,0,0,0,0,1,0,0,1
24950,"Penstemon virgatus","A.Gray",FALSE,0,0,0,0,0,0,0,1,0,0,1
24951,"Pentabrachion reticulatum","M<fc>ll.Arg.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24952,"Pentace burmanica","Kurz",FALSE,0,0,0,0,0,0,1,0,0,0,1
24953,"Pentace eximia","King",FALSE,0,0,0,0,0,0,1,0,0,0,1
24954,"Pentace polyantha","Hassk.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24955,"Pentace triptera","Mast.",FALSE,0,0,0,0,0,0,1,0,0,0,1
24956,"Pentaclethra eetveldeana","De Wild. & T.Durand",FALSE,1,0,1,1,1,1,1,1,0,0,7
24957,"Pentaclethra macroloba","(Willd.) Kuntze",FALSE,0,0,0,0,1,0,1,1,0,0,3
24958,"Pentaclethra macrophylla","Benth.",FALSE,1,1,1,1,1,1,1,1,1,1,10
24959,"Pentadesma butyracea","Sabine",FALSE,1,1,1,1,1,0,1,1,1,1,9
